original_language,original_title,overview,popularity,release_date,runtime,tagline,title,vote_average,vote_count,price
en,Got the Facts on Milk?,"Got the facts on Milk? (also known as ""The Milk Documentary"" is an entertaining, award winning feature documentary that dares to question the conventional wisdom of the much publicized health benefits of milk and dairy products.  Addressing myth, truth and all in-between, the film is a humorous yet shocking exposition that provokes serious thought about this everyday staple.",0.078655,30/08/2011,88,A Little Different than What the Dairy Industry Tells You,Got the Facts on Milk?,8.3,2,7.99
en,Jig,Documentary telling the compelling story of the 40th Irish Dancing World Championships.,0.071002,30/11/2011,0,"...to win, they must be foot perfect!",Jig,8,1,7.99
en,Hells Angels Forever,"What starts off as a squadron of American daredevil bombers in World War II, branded by society as renegades, turns into a revealing ride into the world of honor, violence, and undying passion for motorcycles on the road.",0.004974,09/10/1983,0,The true story of an American Phenomenon,Hells Angels Forever,9.5,1,9.99
en,Bruce Lee: A Warrior's Journey,"Legendary martial artist Bruce Lee is the subject of this thoughtful documentary by Lee aficionado John Little. Using interviews, behind-the-scenes footage and action sequences from Lee's last (unfinished) film, Game of Death, Little paints a textured, complex portrait of the world's most famous action hero",1.165594,22/10/2000,100,You know the legend. Now meet the man.,Bruce Lee: A Warrior's Journey,7.3,15,6.99
en,The Great Impostor,"Fitionalized account of Ferdinand Waldo Demara Jr. who stole or created fictional identities and worked in a variety of occupations, most quite successfully.",0.407738,01/03/1961,113,Will the Real Fred Demara Please Stand Up??,The Great Impostor,7.5,2,7.99
en,Pardners,"Rich momma's boy Wade Kingsley Jr. an Eastern dude, tries to follow in his murdered father's footsteps by returning to the West to partner up with Slim Moseley Jr.,the son of his father's former partner. Wade overcomes Slim's initial reluctance to accept him by using his fortune to buy a prize cow and new car to help Slim in his job as foreman on the Kingsley family ranch, currently under siege by a gang of outlaws called ""masked raiders."" Wade generously tries to pay off the ranch's mortgage with $15,000 of his own money, but unfortunately neither ""pardner"" realizes that respected banker Dan Hollis, the son of their fathers' murderer, is the leader of the gang.",2.265234,01/08/1956,90,You'll Ride With 'Em! Shoot With 'Em! Laugh With 'Em! In The Biggest Bestest Funniest Most Musical Western Yet!,Pardners,7.2,13,6.99
en,The Best of Enemies,"During World War II, a plane full of RAF fighter crashes in the Ethiopian desert and they are met upon by an enemy Italian patrol that allows them to go free. But, when the Brits are given orders to attack the Italians, lots of problems ensue.",0.55901,26/10/1961,104,One of the great comedies of all time!,The Best of Enemies,7.3,2,6.99
en,Mortal Kombat: The Journey Begins,"The heroes from the hard-hitting MORTAL KOMBAT video game explode onto the screen in this pulse-pounding animated action-adventure video. Discover the origin of your favorite character as Sonya Blade, Johnny Cage and Liu Kang travel to a mystical land to fight Shang Tsung and Goro for their honor, their lives and for the whole human race in a tournament called Mortal Kombat !  Loaded with wall-to-wall action, this revolutionary video features sensational never-before-seen special effects and awesome computer animation so real you won't believe your eyes.",0.714715,28/08/1995,54,Get Tough. Get Mean. Get Ready.,Mortal Kombat: The Journey Begins,10,1,9.99
en,Scooby-Doo! Mask of the Blue Falcon,The Mega Mondo Pop Cartoon-a-Con in sunny California marks the spot for mystery in this all-new original Scooby-Doo adventure! Herculoids Frankenstein Jr. and Space Ghost are just a few of the celebrated comic book characters headlining at the unconventional convention plus there's a megabucks movie premiere starring Scooby-Doo and Shaggy's all-time favorite super heroes Blue Falcon and Dynomutt! So when the gruesome villain Mr. Hyde unleashes monster bats howling hounds and sinister slime upon the festivities it's time for Mystery Incorporated to follow the clues and set their monster traps. But it's the pizza-snacking super-powered tag team of Shaggy and Scooby-Doo who tap into their inner super hero to prevent the entire event from being smothered in ghoulish green goo! Like right on Dog Wonder!,2.245536,15/12/2012,78,Scooby-Doo Foils A Comic Cook Baddie!,Scooby-Doo! Mask of the Blue Falcon,7.1,7,6.99
en,Jeff Ross Roasts America,"Jeff Ross visits several cities across the country, roasting the towns and the residents in volunteer-only speed roasts. Roasting his way through cities including Seattle, Toronto, Las Vegas, Miami and Madison, Ross roasts a statue of Abe Lincoln in Washington D.C., gets roasted by John Rich in Nashville, and in Minneapolis, brings an old friend onstage to tell a very intimate story the way only Jeff Ross can.",0.367808,11/08/2012,60,Remember this is completely voluntary.,Jeff Ross Roasts America,7.5,3,7.99
en,Kevin Hart: Laugh at My Pain,Experience the show that quickly became a national phenomenon. Get an up-close and personal look at Kevin Hart back in Philly where he began his journey to become one of the funniest comedians of all time. You will laugh 'til it hurts!,6.554298,09/09/2011,89,Alright! Alright! Alright!,Kevin Hart: Laugh at My Pain,7.7,43,7.99
en,One Froggy Evening,"A workman finds a singing frog in the cornerstone of an old building being demolished. But when he tries to cash in on his discovery, he finds the frog will sing only for him, and just croak for the talent agent and the audience in the theater he's spent his life savings on.",2.033049,30/12/1955,7,My kind of frog!,One Froggy Evening,7.8,33,7.99
en,Mickey's Christmas Carol,"It is an adaptation of the Charles Dickens classic A Christmas Carol, featuring Scrooge McDuck as his namesake and inspiration Ebenezer Scrooge and Mickey Mouse as Bob Cratchit. This film was based on a 1972 audio musical entitled Disney's A Christmas Carol. It is a twenty-four minute animated short film produced by Walt Disney Productions as an accompaniment to a re-release of The Rescuers.",11.742804,19/10/1983,26,He's back! Mickey Mouse - in his first new motion picture in 30 years,Mickey's Christmas Carol,7.6,167,7.99
en,Faith of Our Fathers,"With the Vietnam War raging in 1969, two young fathers report for duty. A man of great faith and a doubtful cynic. A quarter-century later, their sons, Wayne and John Paul (David A.R. White and Kevin Downes), meet as strangers. Guided by handwritten letters from their fathers from the battlefield, they embark on an unforgettable journey to The Wall-the Vietnam Veterans Memorial in Washington, D.C. Along the way, they discover the devastation of war cannot break the love of a father for his son.",0.547615,01/07/2015,96,A story of fatherhood. A journey of brotherhood.,Faith of Our Fathers,8.7,3,8.99
en,Rhymes for Young Ghouls,"In 1976, a Mi'gMaq teenager plots revenge against the sadistic Indian agent who imprisoned her in a residential school where rape and abuse are common.",0.66618,09/09/2013,86,Growing up means getting even.,Rhymes for Young Ghouls,7.4,12,6.99
en,White Lion,"According to the legend of the Shangaan, white lions are the messengers of the gods, but it has been years since one has been seen in their remote African valley. When a white lion is miraculously born into that valley, a young Shangaan named Gisani, finds himself destined to protect this rare and magnificent creature at all costs. This young lion, whom will be known as Letsatsi, is cast from his pride and forced to embark upon a perilous journey of survival.",0.32166,19/02/2010,93,Home is a Journey,White Lion,7.2,7,6.99
en,Sierra Leone's Refugee All Stars,"Sierra Leone's Refugee All Stars is a documentary film about the musical band of the same name composed entirely of refugees from Freetown displaced to Guinea during the civil war of Sierra Leone.  The film follows the band for three years as they are relocated between various refugee camps in Guinea, and concludes with their return to Freetown and the recording of their first studio album, Living Like A Refugee.",0.153174,14/08/2007,78,The story of a group of courageous musicians who form a band in a West African refugee camp to keep their hope alive.,Sierra Leone's Refugee All Stars,7.3,3,6.99
en,Amy,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",11.12024,03/07/2015,128,The girl behind the name.,Amy,7.5,482,7.99
en,Common Law Cabin,"After stealing a fortune in unclaimed jewelry, ex-detective Barney Rickert arrives at a run-down dude ranch in Arizona to hide out. When the owner, Dewey Hoople, refuses to sell the land to Rickert, he proceeds to win over the female inhabitants by seducing them one by one which leads to one refusing his advances and a dangerous game played out in which Rickert ruthlessly sets out to get what he wants.",0.48006,01/07/1967,70,Big Woman! Big Appetites! Big Trouble!,Common Law Cabin,7.6,5,7.99
